latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,51.0,0,GMT,GMT

time,temperature_2m_max (°C),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),shortwave_radiation_sum (MJ/m²),dew_point_2m_max (°C),cloud_cover_max (%),cloud_cover_mean (%),pressure_msl_max (hPa),relative_humidity_2m_max (%),surface_pressure_max (hPa),vapour_pressure_deficit_max (kPa),wet_bulb_temperature_2m_max (°C),temperature_2m_mean (°C)
2023-07-16,25.8,53249.93,5036.04,40.80,40.80,0.00,20.0,18.2,34.9,189,1.42,6.62,23.9,100,98,1013.0,98,1007.1,0.50,24.1,24.1
2023-07-17,31.6,53166.14,47959.55,1.10,1.10,0.00,3.0,17.6,32.0,228,5.23,25.62,23.2,100,32,1014.0,100,1008.2,2.55,24.9,24.9
2023-07-18,29.4,53079.06,48897.68,8.30,8.30,0.00,7.0,17.1,34.9,196,4.62,23.13,22.4,100,50,1014.9,95,1009.0,1.49,24.1,25.1
2023-07-19,27.3,52988.70,29625.48,3.80,3.80,0.00,6.0,10.9,23.4,238,3.31,16.59,21.2,100,50,1017.7,94,1011.7,1.40,22.1,22.9
2023-07-20,28.3,52895.17,47030.43,0.50,0.50,0.00,3.0,14.9,26.6,91,4.98,24.61,21.4,100,48,1016.7,100,1010.7,1.87,21.7,23.6
2023-07-21,29.3,52798.63,36000.00,3.50,3.50,0.00,9.0,15.6,33.1,185,4.33,22.04,21.8,100,55,1012.5,96,1006.6,1.87,23.1,24.1
2023-07-22,28.2,52699.23,49208.40,0.00,0.00,0.00,0.0,15.1,26.6,327,5.46,26.21,20.2,100,39,1009.6,86,1003.7,2.28,21.6,23.5
2023-07-23,29.9,52597.11,49115.38,0.50,0.50,0.00,3.0,19.3,32.8,301,5.34,25.05,17.9,68,17,1015.2,87,1009.3,2.69,20.3,23.5
2023-07-24,28.5,52492.40,49019.85,0.00,0.00,0.00,0.0,23.1,42.5,183,5.17,23.34,19.7,100,45,1019.9,85,1014.0,1.82,21.7,24.1
2023-07-25,28.5,52385.25,39691.80,10.90,10.90,0.00,10.0,15.1,32.8,200,3.56,18.35,21.9,100,41,1018.8,99,1012.8,1.26,23.8,23.4
2023-07-26,29.9,52275.77,48821.75,0.40,0.40,0.00,3.0,20.9,37.1,228,5.12,25.35,20.4,94,25,1020.3,98,1014.3,2.04,22.7,23.1
2023-07-27,33.7,52164.13,48719.41,0.70,0.70,0.00,4.0,27.5,52.6,217,5.55,22.81,24.0,100,73,1017.3,95,1011.4,2.49,25.9,26.9
2023-07-28,34.0,52050.44,48615.04,0.00,0.00,0.00,0.0,17.3,31.7,255,5.67,25.40,24.4,88,22,1016.2,100,1010.3,3.14,25.6,27.2
2023-07-29,33.7,51934.83,43603.88,2.30,2.30,0.00,3.0,32.8,49.7,249,5.57,22.64,23.7,100,64,1013.8,89,1007.9,3.18,25.0,27.7
2023-07-30,28.8,51817.43,40785.14,2.00,2.00,0.00,1.0,22.8,52.2,333,5.37,21.48,20.5,100,39,1014.8,76,1008.8,2.04,22.8,22.8
2023-07-31,29.3,51698.36,48290.83,0.00,0.00,0.00,0.0,14.9,29.5,309,5.17,24.28,16.3,76,19,1015.6,88,1009.6,2.79,19.2,22.1
2023-08-01,26.8,51577.75,48179.44,0.00,0.00,0.00,0.0,18.9,31.3,352,5.25,22.34,15.1,49,20,1020.7,77,1014.7,2.52,17.9,22.2
2023-08-02,27.5,51455.72,45376.47,0.00,0.00,0.00,0.0,16.9,30.6,5,4.71,22.04,14.0,100,32,1024.0,88,1017.9,2.71,16.8,20.7
2023-08-03,26.1,51332.39,47652.69,0.90,0.90,0.00,4.0,30.0,51.8,186,4.85,21.42,15.2,100,47,1022.3,87,1016.2,1.81,18.8,21.1
2023-08-04,27.3,51207.86,38048.35,0.90,0.90,0.00,4.0,21.3,40.7,210,4.23,16.79,18.1,100,52,1017.2,90,1011.2,1.70,20.4,22.7
2023-08-05,30.5,51082.26,41740.49,0.20,0.20,0.00,2.0,12.9,26.3,333,4.75,22.16,19.5,100,54,1014.8,98,1008.9,2.80,21.0,24.0
2023-08-06,29.7,50955.51,45259.04,0.00,0.00,0.00,0.0,21.8,37.8,117,5.28,23.05,16.1,100,43,1017.1,82,1011.2,2.60,20.0,24.0
2023-08-07,27.5,50826.62,31620.38,22.90,22.90,0.00,13.0,31.2,54.0,170,3.15,14.54,22.5,100,79,1015.0,95,1009.0,1.04,23.6,24.0
2023-08-08,26.9,50695.54,32520.83,30.20,30.20,0.00,8.0,30.6,50.8,242,3.95,17.78,22.5,100,71,1008.3,97,1002.4,1.63,22.7,23.8
2023-08-09,29.3,50562.40,47066.58,0.10,0.10,0.00,1.0,22.4,42.1,290,6.29,24.15,15.7,48,15,1007.8,73,1001.9,2.46,20.1,24.0
2023-08-10,25.3,50427.36,14014.32,11.90,11.90,0.00,9.0,14.9,27.0,220,2.26,8.96,21.9,100,72,1009.1,93,1003.2,1.58,22.2,22.2
2023-08-11,29.0,50290.55,44666.21,0.10,0.10,0.00,1.0,20.2,35.6,285,4.95,24.25,20.5,100,19,1008.9,98,1003.0,2.19,20.8,22.8
2023-08-12,27.9,50152.11,41435.40,6.50,6.50,0.00,4.0,16.0,33.1,158,3.95,19.69,21.5,100,56,1013.3,94,1007.3,1.35,23.4,22.6
2023-08-13,30.5,50012.16,43912.10,5.00,5.00,0.00,10.0,20.8,36.4,268,4.91,22.82,22.1,100,47,1012.0,97,1006.2,2.42,23.6,24.8
2023-08-14,30.7,49870.83,45122.02,1.30,1.30,0.00,4.0,20.5,36.7,235,4.63,21.01,20.0,100,76,1016.0,94,1010.1,2.41,22.3,24.2
2023-08-15,26.8,49728.26,28800.00,19.60,19.60,0.00,8.0,17.5,33.1,10,3.21,15.00,22.4,100,88,1012.3,99,1006.4,1.19,22.6,24.2
2023-08-16,26.4,49584.56,38456.74,4.60,4.60,0.00,10.0,14.4,28.8,79,3.33,17.41,21.4,100,82,1013.6,97,1007.7,1.03,22.6,22.9
2023-08-17,25.5,49439.86,37809.09,5.90,5.90,0.00,13.0,20.3,35.6,124,3.02,16.51,21.7,100,75,1015.3,99,1009.4,0.82,22.7,22.6
2023-08-18,26.7,49294.28,39959.36,3.20,3.20,0.00,4.0,25.3,41.8,247,4.59,22.06,22.3,100,44,1011.4,97,1005.5,1.88,22.5,23.7
2023-08-19,26.2,49147.93,44746.25,0.00,0.00,0.00,0.0,21.0,36.4,279,4.83,20.62,13.2,100,20,1016.1,79,1010.1,2.01,17.6,20.6
2023-08-20,29.7,49000.92,44512.56,0.00,0.00,0.00,0.0,14.4,27.0,260,5.30,24.60,15.8,100,15,1020.2,93,1014.2,2.58,20.1,22.1
2023-08-21,30.9,48853.37,42519.50,0.10,0.10,0.00,1.0,15.1,27.7,288,4.53,19.71,20.6,100,70,1018.6,86,1012.6,2.09,23.7,24.4
2023-08-22,25.9,48705.39,43526.61,0.00,0.00,0.00,0.0,22.7,38.2,1,5.32,23.63,20.8,100,88,1019.4,82,1013.4,1.88,22.0,22.7
2023-08-23,25.3,48557.09,36431.29,0.00,0.00,0.00,0.0,18.1,31.0,28,4.49,21.74,14.4,100,33,1021.6,81,1015.5,1.96,17.0,20.3
2023-08-24,24.2,48408.56,2397.25,1.90,1.90,0.00,6.0,26.4,45.0,158,2.07,7.07,17.4,100,94,1019.1,83,1013.1,1.26,18.9,21.1
2023-08-25,27.8,48259.92,27812.71,9.40,9.40,0.00,10.0,19.7,41.4,187,2.83,12.49,22.2,100,86,1017.1,95,1011.1,1.19,23.4,22.9
2023-08-26,30.0,48111.08,43200.00,2.20,2.20,0.00,2.0,13.1,25.6,338,3.98,19.87,22.3,100,46,1011.2,100,1005.3,2.14,23.2,24.2
2023-08-27,28.1,47960.98,43368.15,0.70,0.70,0.00,4.0,14.8,27.7,3,4.50,22.18,19.3,39,14,1013.9,92,1008.0,1.90,20.7,23.3
2023-08-28,24.8,47809.55,20221.69,1.10,1.10,0.00,4.0,18.4,32.0,117,2.69,13.20,19.3,100,85,1017.8,100,1011.8,1.07,20.3,21.6
2023-08-29,27.4,47656.92,39280.88,1.60,1.60,0.00,5.0,13.5,26.6,95,3.34,16.53,20.6,100,94,1017.4,99,1011.4,1.50,22.1,22.0
2023-08-30,29.4,47503.18,36301.15,0.70,0.70,0.00,3.0,20.5,35.6,277,4.15,18.54,21.1,100,79,1010.9,96,1005.0,2.34,21.8,24.2
2023-08-31,24.9,47348.46,43200.00,0.00,0.00,0.00,0.0,22.5,39.6,356,5.46,23.62,14.4,100,56,1015.6,76,1009.6,2.00,17.8,21.0
2023-09-01,24.2,47192.87,43293.71,0.00,0.00,0.00,0.0,15.3,27.7,30,4.86,23.67,11.5,0,0,1026.1,80,1020.1,1.90,15.3,18.8
2023-09-02,26.7,47036.50,43070.86,0.00,0.00,0.00,0.0,24.2,42.1,199,4.49,22.91,15.7,100,25,1025.3,92,1019.1,2.08,18.3,19.1
2023-09-03,32.1,46879.47,43130.48,0.30,0.30,0.00,2.0,16.8,32.4,258,4.95,21.40,18.2,100,42,1018.1,87,1012.1,2.85,22.5,24.2
2023-09-04,33.6,46721.88,41178.81,0.00,0.00,0.00,0.0,18.1,32.0,321,5.07,19.47,19.6,100,48,1012.5,94,1006.5,3.17,23.6,26.5
2023-09-05,35.1,46563.83,41671.95,1.20,1.20,0.00,1.0,14.1,25.6,350,4.81,20.06,22.0,100,64,1014.3,92,1008.5,3.43,24.7,27.6
2023-09-06,35.7,46405.42,42836.78,0.00,0.00,0.00,0.0,9.4,20.9,336,4.96,21.71,22.7,100,22,1012.6,91,1006.8,3.91,24.5,28.6
2023-09-07,35.0,46246.75,40510.55,0.00,0.00,0.00,0.0,18.5,34.9,226,4.58,17.68,21.1,100,35,1010.0,90,1004.3,3.51,24.2,28.2
2023-09-08,31.5,46087.92,31763.07,8.90,8.90,0.00,8.0,16.1,33.1,164,3.49,15.87,23.1,100,88,1015.0,99,1009.1,2.03,25.0,25.2
2023-09-09,29.0,45929.02,22195.36,11.80,11.80,0.00,9.0,12.6,28.4,79,2.53,11.99,22.9,100,98,1018.9,100,1013.0,1.31,24.3,23.8
2023-09-10,24.3,45770.16,9630.55,9.40,9.40,0.00,9.0,10.7,27.7,63,1.49,7.25,21.9,100,90,1020.3,100,1014.3,0.81,22.2,21.8
2023-09-11,27.4,45611.41,33047.02,16.70,16.70,0.00,14.0,10.5,22.3,37,3.12,16.07,20.8,100,82,1018.4,100,1012.4,1.36,22.2,22.5
2023-09-12,28.7,45452.89,41763.50,0.90,0.90,0.00,3.0,11.9,20.9,326,3.66,18.32,21.2,100,42,1016.9,99,1010.9,2.21,21.5,22.7
2023-09-13,26.4,45294.68,24869.70,17.00,17.00,0.00,13.0,11.9,24.8,231,2.33,11.83,20.8,100,90,1014.6,97,1008.6,1.31,21.8,22.3
2023-09-14,24.8,45136.87,41919.12,0.10,0.10,0.00,1.0,16.9,29.9,343,4.07,20.97,20.0,100,17,1018.1,98,1012.1,1.87,20.2,20.5
2023-09-15,21.2,44979.36,39814.57,0.00,0.00,0.00,0.0,23.3,40.3,359,4.04,18.62,11.4,100,53,1019.3,76,1013.1,1.21,15.2,17.3
2023-09-16,24.2,44821.09,36842.12,0.00,0.00,0.00,0.0,22.0,38.2,324,4.60,17.20,11.3,100,87,1015.2,68,1009.1,1.79,15.9,18.6
2023-09-17,24.0,44661.98,26300.11,0.00,0.00,0.00,0.0,14.8,24.8,267,3.31,15.62,13.3,100,33,1015.3,89,1009.3,1.66,16.4,17.9
2023-09-18,21.3,44502.13,2966.63,14.30,14.30,0.00,18.0,17.3,31.0,17,1.13,5.10,17.8,100,100,1013.1,96,1007.1,0.56,18.5,19.1
2023-09-19,23.2,44341.62,41126.56,0.10,0.10,0.00,1.0,21.5,38.2,292,3.77,20.05,16.2,36,4,1015.4,94,1009.4,1.74,16.5,17.9
2023-09-20,23.3,44180.58,39089.31,0.00,0.00,0.00,0.0,14.3,27.4,299,3.67,19.14,11.7,100,28,1021.8,91,1015.8,1.66,15.4,16.9
2023-09-21,22.6,44019.09,40803.63,0.00,0.00,0.00,0.0,13.0,26.6,355,3.45,19.76,12.5,91,19,1025.5,91,1019.3,1.42,15.8,16.6
2023-09-22,22.2,43857.25,35286.10,0.00,0.00,0.00,0.0,22.6,39.2,68,3.02,15.46,14.4,100,99,1028.4,98,1022.3,1.36,16.0,16.9
2023-09-23,16.6,43695.17,0.00,42.10,42.10,0.00,17.0,31.4,52.9,44,1.13,3.89,14.6,100,100,1026.6,95,1020.4,0.58,14.8,15.1
2023-09-24,19.6,43532.94,439.23,15.70,15.70,0.00,18.0,31.9,55.4,57,1.02,3.45,16.9,100,100,1017.4,96,1011.3,0.38,17.5,16.8
2023-09-25,17.1,43370.65,0.00,19.20,19.20,0.00,23.0,30.8,51.1,44,0.79,3.12,16.7,100,100,1021.5,97,1015.4,0.33,16.8,16.2
2023-09-26,16.8,43208.42,2533.43,8.60,8.60,0.00,14.0,24.6,42.5,40,1.45,5.77,13.7,100,94,1027.7,94,1021.5,0.66,14.1,15.0
2023-09-27,17.5,43046.32,38703.73,0.00,0.00,0.00,0.0,19.4,35.6,40,2.92,15.39,10.5,99,38,1028.1,82,1021.9,0.96,12.3,13.8
2023-09-28,18.5,42884.47,7200.00,0.10,0.10,0.00,1.0,17.5,31.3,35,1.36,6.44,13.5,100,74,1026.0,94,1019.8,0.59,15.2,13.6
2023-09-29,16.9,42722.96,6189.19,69.10,69.10,0.00,19.0,25.5,43.2,37,0.89,4.86,15.2,100,93,1024.0,97,1017.8,0.29,15.6,15.0
2023-09-30,21.5,42561.89,25480.23,1.80,1.80,0.00,6.0,20.4,35.3,9,2.01,11.73,14.8,100,89,1022.8,97,1016.7,0.95,16.7,16.0
2023-10-01,24.8,42401.36,38682.24,0.00,0.00,0.00,0.0,18.7,32.8,357,3.32,17.96,15.6,40,3,1023.1,93,1017.0,1.51,18.5,18.3
2023-10-02,25.2,42241.47,38488.98,0.00,0.00,0.00,0.0,16.0,29.2,3,3.09,15.82,16.8,98,23,1022.9,91,1016.9,1.56,19.2,19.9
2023-10-03,27.2,42082.31,37891.21,0.00,0.00,0.00,0.0,8.5,15.1,240,3.10,17.11,18.4,100,38,1022.6,100,1016.5,1.76,20.1,18.7
2023-10-04,27.6,41923.99,38308.81,0.00,0.00,0.00,0.0,12.6,23.0,217,3.17,16.92,20.3,97,14,1023.3,100,1017.3,1.44,22.3,20.1
2023-10-05,23.8,41766.41,38205.34,0.00,0.00,0.00,0.0,17.4,32.0,166,2.82,16.80,18.1,100,29,1025.3,100,1019.2,1.42,19.2,17.5
2023-10-06,22.2,41608.42,4884.76,1.50,1.50,0.00,8.0,15.0,28.8,122,1.41,7.63,19.1,100,100,1021.1,99,1015.0,0.49,19.9,19.4
2023-10-07,20.4,41449.91,6415.17,61.50,61.50,0.00,23.0,29.1,48.6,35,1.22,6.23,18.9,100,94,1014.2,99,1008.2,0.53,19.1,18.0
2023-10-08,16.7,41291.01,38011.73,0.00,0.00,0.00,0.0,24.5,43.9,263,3.05,14.88,9.7,75,19,1005.0,80,998.9,1.00,10.9,12.8
2023-10-09,15.4,41131.82,30759.75,0.10,0.10,0.00,1.0,23.9,41.8,244,2.71,13.23,6.3,100,47,1009.6,78,1003.4,0.99,9.4,11.4
2023-10-10,17.8,40972.45,36809.04,0.00,0.00,0.00,0.0,19.7,35.3,236,2.41,13.39,8.9,100,63,1011.0,96,1004.9,1.15,11.2,12.8
2023-10-11,20.5,40813.02,37547.23,0.00,0.00,0.00,0.0,14.2,26.6,250,2.87,16.49,9.8,100,21,1012.3,97,1006.3,1.51,12.4,14.0
2023-10-12,20.8,40653.64,37382.44,0.00,0.00,0.00,0.0,11.0,20.2,299,2.64,15.57,11.4,84,20,1013.5,100,1007.4,1.55,13.4,13.5
2023-10-13,17.4,40494.43,37217.59,0.00,0.00,0.00,0.0,14.0,28.1,331,2.69,16.38,8.7,97,17,1016.3,85,1010.1,1.14,10.7,12.9
2023-10-14,12.2,40335.50,0.00,13.10,13.10,0.00,9.0,16.7,28.1,10,0.61,2.07,9.7,100,85,1015.4,93,1009.2,0.49,10.1,10.5
2023-10-15,16.4,40176.98,34713.22,3.20,3.20,0.00,8.0,24.8,43.2,348,2.45,13.58,8.9,100,72,1003.8,96,997.6,1.07,10.1,11.8
2023-10-16,17.5,40018.98,36719.41,0.20,0.20,0.00,1.0,19.9,39.6,306,2.24,13.72,9.5,59,17,1004.8,90,998.7,0.95,11.8,11.2
2023-10-17,16.6,39861.62,36378.09,0.60,0.60,0.00,5.0,14.5,23.4,345,1.96,12.31,9.5,100,50,1015.2,95,1009.0,0.90,11.1,12.2
2023-10-18,17.0,39705.04,35324.06,0.30,0.30,0.00,2.0,7.8,15.8,326,1.82,11.37,9.6,100,60,1021.5,100,1015.4,0.89,11.9,11.6
2023-10-19,17.8,39549.34,34936.48,0.00,0.00,0.00,0.0,19.6,34.2,196,2.25,13.74,10.9,100,39,1022.3,100,1016.0,1.00,11.9,12.3
2023-10-20,17.1,39394.67,728.43,25.00,25.00,0.00,16.0,25.7,47.9,169,0.74,3.75,15.5,100,99,1017.2,96,1011.0,0.28,15.9,14.9
2023-10-21,17.5,39241.15,13185.87,8.10,8.10,0.00,11.0,25.6,46.1,307,1.25,5.36,14.3,100,90,1000.2,100,994.2,0.94,14.5,14.6
2023-10-22,13.8,39088.92,27275.96,0.00,0.00,0.00,0.0,27.5,47.2,283,2.59,10.68,7.8,100,44,1009.1,79,1002.9,0.76,9.9,11.9
2023-10-23,15.9,38938.10,35121.74,0.00,0.00,0.00,0.0,24.6,41.0,314,2.71,14.28,6.5,100,29,1023.1,73,1016.8,0.86,10.4,10.6
2023-10-24,17.5,38788.84,35017.61,0.00,0.00,0.00,0.0,11.9,24.1,293,1.97,13.04,9.2,94,18,1029.7,98,1023.3,1.04,12.0,9.8
2023-10-25,21.8,38641.04,33963.61,0.00,0.00,0.00,0.0,14.7,28.8,221,2.40,13.21,11.2,98,24,1026.8,89,1020.5,1.34,15.1,13.3
2023-10-26,25.7,38493.44,34399.93,0.00,0.00,0.00,0.0,14.4,22.3,233,2.91,13.46,14.2,100,44,1024.9,87,1018.8,1.77,18.1,16.7
2023-10-27,24.4,38345.92,21119.60,0.00,0.00,0.00,0.0,13.9,23.4,236,2.05,8.19,14.9,100,69,1021.9,79,1015.8,1.40,18.2,17.1
2023-10-28,26.8,38198.63,34138.09,0.00,0.00,0.00,0.0,18.7,32.0,262,2.83,12.38,17.3,100,13,1017.3,87,1011.2,1.78,19.8,20.2
2023-10-29,20.6,38051.70,847.01,6.30,6.30,0.00,6.0,19.2,34.2,19,1.27,3.46,15.8,100,91,1021.0,95,1014.8,0.66,17.4,13.8
2023-10-30,18.9,37905.26,9566.81,2.60,2.60,0.00,10.0,25.0,41.4,339,1.15,5.77,15.0,100,98,1017.2,100,1011.0,0.48,16.2,13.7
2023-10-31,11.6,37759.46,21600.00,0.00,0.00,0.00,0.0,23.0,37.4,345,1.85,9.03,6.9,100,92,1020.6,75,1014.3,0.63,8.7,9.3
2023-11-01,9.5,37614.45,22156.89,3.70,3.70,0.00,14.0,23.3,41.8,340,1.38,8.40,4.7,100,73,1020.9,90,1014.5,0.67,5.4,7.2
2023-11-02,9.5,37470.35,33797.68,0.00,0.00,0.00,0.0,15.5,25.9,295,1.78,12.71,-0.6,82,4,1032.9,90,1026.5,0.74,3.6,4.2
2023-11-03,12.9,37327.34,33714.02,0.00,0.00,0.00,0.0,17.7,32.4,212,1.83,12.64,1.9,49,5,1033.2,93,1026.7,0.87,6.7,5.8
2023-11-04,14.8,37185.55,25218.75,0.00,0.00,0.00,0.0,12.6,19.8,216,1.51,8.92,5.8,100,80,1028.1,90,1021.8,0.82,9.3,8.2
2023-11-05,16.8,37045.15,26243.79,0.00,0.00,0.00,0.0,14.8,24.5,309,1.37,8.08,9.4,100,60,1020.5,97,1014.2,1.00,11.6,10.0
2023-11-06,11.9,36906.29,32984.59,0.10,0.10,0.00,1.0,12.9,23.4,9,1.68,10.99,4.8,100,39,1023.4,82,1017.0,0.57,7.7,7.9
2023-11-07,20.1,36769.12,15164.81,5.70,5.70,0.00,5.0,20.3,36.0,221,1.54,7.03,10.8,100,81,1017.3,91,1011.0,1.16,14.3,13.1
2023-11-08,14.5,36633.83,32188.53,0.00,0.00,0.00,0.0,19.3,32.8,329,2.10,11.93,7.7,100,28,1020.3,72,1014.0,0.72,10.3,8.6
2023-11-09,15.1,36500.57,14351.94,0.40,0.40,0.00,2.0,12.0,22.3,155,1.01,4.97,10.5,100,58,1019.6,91,1013.2,0.51,11.7,8.4
2023-11-10,10.6,36369.51,0.00,0.30,0.30,0.00,3.0,16.3,26.6,266,0.80,2.38,9.5,100,72,1020.5,100,1014.3,0.48,9.8,8.4
2023-11-11,12.0,36240.83,30525.57,0.00,0.00,0.00,0.0,18.1,33.1,299,1.57,9.90,4.6,100,16,1028.6,93,1022.2,0.78,6.3,7.2
2023-11-12,6.9,36114.70,32121.59,0.00,0.00,0.00,0.0,13.3,25.6,8,1.36,10.45,-0.5,100,24,1033.8,85,1027.3,0.51,2.8,3.5
2023-11-13,8.7,35991.31,28211.21,0.00,0.00,0.00,0.0,13.6,24.8,328,1.29,10.40,-0.5,100,20,1031.1,94,1024.6,0.62,3.7,2.4
2023-11-14,11.0,35870.61,31893.91,0.00,0.00,0.00,0.0,27.9,47.2,311,1.54,8.94,2.8,88,19,1027.9,87,1021.5,0.65,6.2,5.9
2023-11-15,10.6,35751.34,30641.77,0.00,0.00,0.00,0.0,14.7,26.6,294,1.30,9.81,2.1,100,38,1032.0,99,1025.6,0.61,5.9,4.2
2023-11-16,17.6,35633.40,31679.73,0.00,0.00,0.00,0.0,12.1,19.8,230,1.73,10.76,6.1,100,31,1026.1,96,1019.7,1.23,10.3,8.4
2023-11-17,19.3,35516.95,29222.68,0.00,0.00,0.00,0.0,18.5,31.7,211,1.67,9.11,10.0,100,52,1022.7,95,1016.4,1.05,13.5,10.3
2023-11-18,14.5,35402.12,24407.28,1.20,1.20,0.00,7.0,25.9,45.4,310,1.61,8.84,11.4,100,63,1011.7,97,1005.6,0.83,12.2,11.4
2023-11-19,12.2,35289.06,31401.31,0.00,0.00,0.00,0.0,20.9,36.0,269,1.89,10.49,0.3,27,1,1014.4,76,1008.2,0.88,5.8,5.5
2023-11-20,6.9,35177.93,31286.29,0.00,0.00,0.00,0.0,18.7,30.6,345,1.60,10.71,0.3,100,20,1031.1,86,1024.6,0.65,3.0,3.7
2023-11-21,7.9,35068.86,4525.36,2.10,2.10,0.00,4.0,25.0,41.0,72,1.15,3.70,4.1,100,85,1033.7,86,1027.1,0.49,4.9,2.7
2023-11-22,14.2,34962.02,25344.70,30.50,30.50,0.00,12.0,38.3,66.6,102,1.25,7.92,12.3,100,79,1024.8,99,1018.4,0.59,12.4,10.8
2023-11-23,11.0,34857.56,31069.77,0.00,0.00,0.00,0.0,20.9,35.6,304,1.65,9.99,6.3,100,30,1013.4,89,1007.1,0.67,7.3,8.3
2023-11-24,9.6,34755.64,30989.16,0.00,0.00,0.00,0.0,19.4,32.8,304,1.56,9.68,1.9,100,27,1022.9,87,1016.5,0.69,4.6,5.7
2023-11-25,4.0,34656.41,30916.46,0.00,0.00,0.00,0.0,22.7,37.1,336,1.25,8.94,-3.3,100,53,1031.6,77,1025.1,0.41,0.2,0.4
2023-11-26,10.0,34560.05,18403.90,1.00,1.00,0.00,3.0,20.8,35.3,99,0.85,5.92,8.0,100,76,1028.7,93,1022.1,0.42,8.3,2.4
2023-11-27,12.6,34466.71,23860.98,8.90,8.90,0.00,8.0,37.6,63.4,232,1.27,7.88,11.9,100,46,1013.2,96,1007.0,0.62,12.1,8.4
2023-11-28,4.0,34376.57,30690.64,0.10,0.00,0.07,1.0,28.9,49.0,279,1.93,9.44,-4.4,70,11,1014.0,57,1007.6,0.51,0.2,1.4
2023-11-29,2.4,34289.77,27621.35,0.00,0.00,0.00,0.0,21.0,34.6,261,1.50,9.37,-8.2,100,30,1021.2,69,1014.7,0.44,-2.0,-1.3
2023-11-30,9.4,34206.51,30503.99,0.00,0.00,0.00,0.0,17.6,31.3,228,1.48,9.54,-0.3,100,23,1022.3,67,1015.8,0.62,4.4,1.6
2023-12-01,7.6,34126.94,8903.67,1.60,1.60,0.00,4.0,16.4,26.3,214,0.74,3.54,4.9,100,84,1022.1,92,1015.7,0.37,5.3,4.5
2023-12-02,16.0,34051.24,27290.56,3.80,3.80,0.00,4.0,16.3,28.4,228,0.96,7.25,10.5,100,98,1019.1,100,1012.8,0.55,12.5,8.6
2023-12-03,9.9,33979.57,0.00,15.60,15.60,0.00,18.0,19.1,31.7,68,0.26,1.27,9.3,100,100,1016.7,100,1010.4,0.06,9.5,8.1
2023-12-04,10.7,33911.96,24498.58,0.60,0.60,0.00,4.0,21.0,36.7,266,1.08,7.05,8.7,100,69,1009.6,100,1003.3,0.56,8.7,7.6
2023-12-05,6.4,33847.57,16953.58,0.00,0.00,0.00,0.0,17.3,27.7,299,1.19,6.40,-0.1,100,51,1017.7,80,1011.3,0.50,3.0,4.1
2023-12-06,4.8,33786.35,22024.93,0.10,0.10,0.00,1.0,22.3,38.2,344,0.94,6.09,-0.9,100,58,1017.4,91,1011.0,0.42,1.0,1.6
2023-12-07,3.3,33728.35,10800.00,0.00,0.00,0.00,0.0,17.5,30.6,270,0.81,4.04,-0.6,100,69,1018.7,80,1012.2,0.33,1.1,0.1
2023-12-08,8.9,33673.65,28329.88,0.00,0.00,0.00,0.0,11.0,22.0,237,0.96,8.41,2.0,100,39,1023.1,100,1016.7,0.51,4.7,2.2
2023-12-09,13.3,33622.32,29249.18,0.00,0.00,0.00,0.0,10.9,21.2,190,1.00,8.32,9.0,100,51,1023.7,100,1017.4,0.45,10.2,6.0
2023-12-10,16.8,33574.45,7200.00,16.30,16.30,0.00,8.0,22.8,42.5,192,0.56,3.27,14.6,100,76,1021.0,98,1014.7,0.31,15.2,10.2
2023-12-11,15.2,33530.10,22486.11,38.70,38.70,0.00,16.0,35.1,59.4,305,1.14,6.99,14.3,100,70,1016.7,98,1010.3,0.55,14.6,7.7
2023-12-12,6.0,33489.34,29686.15,0.00,0.00,0.00,0.0,19.9,34.9,255,1.36,9.01,-3.3,59,10,1030.5,81,1024.0,0.49,1.5,2.0
2023-12-13,7.3,33452.24,29485.61,0.00,0.00,0.00,0.0,18.2,30.2,257,1.52,8.83,-1.1,27,4,1032.5,78,1026.0,0.60,2.3,3.1
2023-12-14,4.4,33418.88,29300.17,0.00,0.00,0.00,0.0,13.1,25.6,288,1.16,8.48,-5.0,100,18,1039.6,81,1033.0,0.47,-0.1,0.4
2023-12-15,12.3,33389.32,29295.82,0.00,0.00,0.00,0.0,16.6,29.5,245,1.45,8.66,3.3,90,19,1034.3,72,1027.7,0.68,7.4,3.4
2023-12-16,11.3,33363.62,29053.74,0.00,0.00,0.00,0.0,12.6,24.5,339,1.31,8.41,2.7,100,25,1032.9,84,1026.5,0.60,6.8,5.9
2023-12-17,12.0,33341.85,0.00,10.80,10.80,0.00,7.0,22.1,39.2,88,0.49,2.26,10.4,100,100,1033.5,97,1027.0,0.33,10.6,8.1
2023-12-18,15.4,33324.07,5624.41,84.90,84.90,0.00,20.0,53.5,94.0,161,0.62,2.25,14.5,100,86,1013.3,98,1007.1,0.43,14.7,12.2
