year,Date,Ozone,AQI_o3,NO2,AQI_no2,PM2.5,AQI_pm2.5,CO,AQI_co,traffic_segments_observed,traffic_daily_total,traffic_daily_max,traffic_daily_mean_segment,temperature_2m_max,daylight_duration_(s),sunshine_duration_(s),precipitation_sum_(mm),rain_sum_(mm),snowfall_sum_(cm),precipitation_hours_(h),wind_speed_10m_max_(km/h),wind_gusts_10m_max_(km/h),wind_direction_10m_dominant_(°),et0_fao_evapotranspiration_(mm),shortwave_radiation_sum_(mj/m²),dew_point_2m_max,cloud_cover_max_(%),cloud_cover_mean_(%),pressure_msl_max_(hpa),relative_humidity_2m_max_(%),surface_pressure_max_(hpa),vapour_pressure_deficit_max_(kpa),wet_bulb_temperature_2m_max,temperature_2m_mean
2013,2013-11-13,0.027,25,35.2,33,5.7,32,0.2,2,220,34823,814,158.28636363636363,3.6,35946.03,32000.27,0.0,0.0,0.0,0.0,18.5,38.9,315.0,1.85,11.76,-8.7,39.0,4.0,1028.6,56.0,1022.1,0.56,-1.6,0.4
2013,2013-11-14,0.02,19,43.7,41,8.7,48,0.4,5,96,27224,733,283.5833333333333,10.0,35821.8,31856.23,0.0,0.0,0.0,0.0,19.0,36.0,244.0,2.07,11.48,-6.0,58.0,16.0,1027.6,65.0,1021.1,0.89,3.1,2.9
2013,2013-11-15,0.01,9,53.5,50,18.7,69,0.7,8,96,28278,686,294.5625,13.2,35699.4,29934.13,0.0,0.0,0.0,0.0,14.6,27.7,230.0,1.73,9.27,-0.8,100.0,65.0,1024.6,83.0,1018.3,1.05,5.9,5.6
2013,2013-11-16,0.031,29,50.8,47,25.7,82,0.7,8,96,22182,445,231.0625,13.3,35579.0,24183.16,0.8,0.8,0.0,3.0,9.4,18.0,224.0,1.28,8.4,5.5,100.0,73.0,1027.3,87.0,1020.9,0.68,8.6,7.1
2013,2013-11-17,0.024,22,42.0,40,14.4,61,0.9,10,96,17671,378,184.07291666666666,16.5,35460.78,12845.73,0.0,0.0,0.0,0.0,8.9,22.7,129.0,0.71,4.16,13.8,100.0,90.0,1026.5,98.0,1020.2,0.3,14.7,10.9
2013,2013-11-18,0.032,30,31.1,29,4.1,23,0.4,5,43,10712,676,249.11627906976744,17.5,35344.89,27638.54,7.1,7.1,0.0,3.0,23.9,68.0,222.0,2.02,9.71,15.1,100.0,53.0,1014.6,99.0,1008.4,1.3,15.1,14.6
2013,2013-11-28,0.032,30,25.2,24,7.0,39,0.3,3,103,5179,108,50.28155339805825,2.2,34348.47,30660.55,0.1,0.1,0.0,1.0,25.4,49.0,292.0,1.62,9.95,-0.7,98.0,39.0,1029.4,82.0,1022.8,0.44,0.4,0.1
2013,2013-11-29,0.023,21,34.1,32,11.5,55,0.3,3,236,13062,167,55.347457627118644,2.9,34265.05,30568.96,0.0,0.0,0.0,0.0,10.7,22.3,295.0,0.94,8.55,-6.7,100.0,38.0,1038.5,76.0,1031.9,0.44,-1.5,-0.8
2013,2013-11-30,0.03,28,38.8,36,9.0,50,0.3,3,288,14128,176,49.05555555555556,2.2,34184.3,30480.27,0.0,0.0,0.0,0.0,10.9,22.3,36.0,1.03,9.12,-4.0,100.0,31.0,1041.9,74.0,1035.2,0.34,-1.4,-1.7
2013,2013-12-01,0.015,14,45.3,42,16.5,65,0.6,7,288,13217,178,45.892361111111114,7.7,34106.35,29776.36,0.0,0.0,0.0,0.0,9.3,16.2,339.0,0.94,8.57,1.0,100.0,77.0,1033.6,94.0,1027.0,0.41,4.1,2.8
2013,2013-12-02,0.005,5,40.0,38,25.0,81,0.8,9,288,15051,186,52.260416666666664,7.8,34031.3,28214.83,0.0,0.0,0.0,0.0,7.1,10.8,312.0,0.74,6.24,2.3,99.0,83.0,1018.1,93.0,1011.7,0.43,4.6,3.5
2013,2013-12-03,0.008,7,52.3,49,30.9,92,0.9,10,104,4434,159,42.63461538461539,10.3,33959.29,21477.68,0.0,0.0,0.0,0.0,8.7,16.6,348.0,0.9,7.47,2.8,100.0,54.0,1014.1,100.0,1007.8,0.55,6.0,3.7
2013,2013-12-04,0.006,6,41.0,39,31.0,92,0.8,9,28,1990,130,71.07142857142857,10.7,33890.41,29093.93,0.0,0.0,0.0,0.0,7.2,16.6,29.0,1.0,8.56,5.2,100.0,46.0,1020.5,97.0,1014.2,0.43,7.3,4.6
2013,2013-12-05,0.014,13,44.5,42,25.2,81,0.8,9,14,511,68,36.5,13.6,33824.78,16.43,0.0,0.0,0.0,0.0,9.4,21.2,128.0,0.45,2.65,11.8,100.0,100.0,1020.6,98.0,1014.3,0.19,12.2,9.5
2013,2013-12-16,0.024,22,36.5,34,13.7,60,0.3,3,63,13345,295,211.82539682539684,-1.0,33350.59,29367.1,0.0,0.0,0.0,0.0,20.0,40.3,271.0,0.86,8.29,-4.1,93.0,40.0,1022.1,81.0,1015.5,0.27,-2.7,-3.5
2013,2013-12-17,0.01,9,37.8,35,13.2,59,0.4,5,96,14422,279,150.22916666666666,1.8,33332.4,0.0,6.8,1.2,3.92,13.0,14.0,27.0,31.0,0.35,2.02,0.7,100.0,71.0,1023.9,94.0,1017.3,0.21,1.0,-3.2
2013,2013-12-18,0.018,17,36.4,34,15.7,63,0.5,6,96,16318,305,169.97916666666666,1.0,33318.27,29221.65,0.0,0.0,0.07,0.0,17.9,33.1,309.0,0.68,9.03,-4.8,100.0,53.0,1020.1,90.0,1013.6,0.28,-2.1,-4.5
2013,2013-12-19,0.011,10,48.9,45,22.0,75,0.7,8,96,17354,325,180.77083333333334,4.6,33308.2,28099.74,0.0,0.0,0.0,0.0,13.7,24.8,237.0,0.81,8.36,-0.8,100.0,41.0,1022.4,83.0,1015.7,0.29,1.6,-2.6
2013,2013-12-20,0.012,11,57.5,54,25.2,81,1.5,17,96,17181,275,178.96875,8.3,33302.14,22957.76,0.0,0.0,0.0,0.0,11.8,24.1,223.0,0.78,6.38,2.5,100.0,94.0,1020.2,89.0,1013.7,0.36,5.1,2.6
2013,2013-12-21,0.016,15,55.7,52,20.4,72,0.9,10,96,16236,288,169.125,14.7,33300.11,28979.33,0.0,0.0,0.0,0.0,12.3,32.4,226.0,1.03,8.09,10.4,100.0,70.0,1016.5,93.0,1010.2,0.41,12.0,8.0
2013,2013-12-22,0.019,18,34.4,32,11.1,55,0.8,9,96,14470,297,150.72916666666666,19.2,33302.07,9168.33,2.0,2.0,0.0,5.0,22.9,47.9,209.0,0.9,3.51,16.5,100.0,90.0,1014.5,96.0,1008.3,0.48,17.3,15.8
2013,2013-12-23,0.025,23,53.1,50,11.3,55,0.6,7,29,1749,141,60.310344827586206,16.8,33308.0,0.0,19.3,19.3,0.0,14.0,16.6,41.8,242.0,0.25,0.5,14.4,100.0,100.0,1017.6,100.0,1011.3,0.28,15.0,13.8
2014,2014-01-18,0.02,19,38.8,36,17.9,67,0.7,8,175,15664,154,89.50857142857143,4.9,34785.93,29170.67,4.8,4.8,0.0,8.0,16.8,34.6,332.0,0.75,7.01,3.4,100.0,77.0,1014.0,97.0,1007.6,0.36,3.4,1.6
2014,2014-01-19,0.019,18,29.7,27,18.3,68,0.3,3,288,14455,132,50.19097222222222,2.4,34888.03,31038.02,0.0,0.0,0.0,0.0,20.4,40.3,253.0,1.4,10.29,-7.0,100.0,35.0,1011.2,64.0,1004.7,0.39,-1.7,-1.7
2014,2014-01-20,0.028,26,36.5,34,19.0,69,0.4,5,288,17064,148,59.25,7.3,34992.42,24379.21,0.0,0.0,0.0,0.0,20.5,38.5,244.0,1.55,8.2,-3.4,100.0,63.0,1006.9,66.0,1000.6,0.55,2.4,1.8
2014,2014-01-21,0.026,24,29.7,27,13.5,59,0.3,3,288,10589,210,36.767361111111114,2.7,35098.96,0.0,6.8,0.0,4.97,8.0,21.7,41.4,6.0,0.85,2.89,-3.4,100.0,97.0,1016.3,73.0,1009.7,0.28,-0.3,-3.6
2014,2014-01-22,0.028,26,24.8,23,10.4,53,0.8,9,288,0,0,0.0,-9.6,35207.5,30705.3,2.3,0.0,1.96,8.0,23.4,43.9,343.0,0.7,12.06,-13.5,100.0,56.0,1013.5,73.0,1006.8,0.14,-11.1,-12.4
2014,2014-01-23,0.022,20,41.2,39,16.3,64,0.4,5,288,5,2,0.017361111111111112,-7.9,35317.93,29787.71,0.0,0.0,0.0,0.0,20.4,37.4,287.0,0.59,11.66,-15.2,100.0,57.0,1023.4,79.0,1016.7,0.16,-10.2,-15.3
2014,2014-01-24,0.028,26,35.7,33,13.0,58,0.4,5,173,1847,98,10.676300578034683,-8.8,35430.09,31897.81,0.0,0.0,0.0,0.0,15.5,31.3,271.0,0.59,12.36,-16.0,87.0,8.0,1029.8,76.0,1022.8,0.16,-11.1,-14.6
2014,2014-01-25,0.028,26,37.8,35,17.6,67,0.3,3,96,3437,89,35.802083333333336,-3.9,35544.09,6771.5,1.2,0.0,0.91,5.0,21.1,41.4,206.0,0.68,7.08,-7.5,100.0,89.0,1024.1,83.0,1017.3,0.16,-6.0,-8.2
2014,2014-01-26,0.034,31,42.1,40,15.4,63,0.4,5,96,3129,78,32.59375,-5.5,35661.12,22424.9,0.1,0.0,0.14,1.0,18.4,37.1,250.0,0.66,10.5,-7.9,100.0,31.0,1013.2,85.0,1006.5,0.17,-6.8,-8.5
2014,2014-01-27,0.03,28,54.2,51,21.8,75,0.7,8,162,7151,135,44.141975308641975,4.8,35781.22,28578.33,0.0,0.0,0.0,0.0,23.5,44.3,239.0,1.05,9.26,-0.1,100.0,81.0,1013.1,79.0,1006.6,0.33,2.2,-1.2
2014,2014-01-28,0.027,25,43.9,41,12.7,58,0.6,7,192,7377,131,38.421875,-4.6,35904.2,26864.91,0.0,0.0,0.0,0.0,15.8,32.4,312.0,0.96,11.16,-14.3,100.0,57.0,1029.2,54.0,1022.4,0.23,-7.6,-9.2
2014,2014-01-29,0.025,23,42.7,40,15.5,63,0.6,7,192,7461,146,38.859375,-6.0,36029.88,31245.52,1.5,0.0,1.12,7.0,18.0,34.6,280.0,0.89,12.63,-15.2,100.0,57.0,1026.8,66.0,1020.0,0.25,-8.8,-9.1
2014,2014-01-30,0.018,17,48.0,45,17.2,66,0.5,6,192,7906,145,41.177083333333336,-3.4,36158.06,32693.38,0.0,0.0,0.0,0.0,14.6,29.2,235.0,1.06,12.83,-12.0,0.0,0.0,1032.1,65.0,1025.3,0.28,-6.6,-9.3
2014,2014-01-31,0.01,9,49.8,46,24.9,80,0.7,8,192,8662,138,45.114583333333336,3.5,36288.58,24991.7,0.0,0.0,0.0,0.0,13.0,23.8,237.0,1.03,9.43,-4.5,100.0,75.0,1026.0,79.0,1019.3,0.42,-0.6,-4.7
2014,2014-02-01,0.017,16,68.4,66,27.8,86,1.1,13,159,11456,179,72.0503144654088,4.6,36421.25,31484.82,0.0,0.0,0.0,0.0,11.9,23.0,202.0,1.08,9.98,-0.9,100.0,88.0,1027.4,84.0,1020.8,0.36,1.2,0.1
2014,2014-02-02,0.014,13,63.0,61,29.4,89,1.3,15,192,12437,142,64.77604166666667,10.7,36555.91,27822.2,0.0,0.0,0.0,0.0,10.5,17.6,243.0,1.06,8.42,4.6,100.0,94.0,1022.0,96.0,1015.5,0.54,6.9,2.1
2014,2014-02-03,0.019,18,35.6,33,13.8,60,0.9,10,192,3221,176,16.776041666666668,5.1,36692.38,0.0,27.4,0.7,18.69,17.0,16.9,34.2,3.0,0.25,1.66,3.3,100.0,99.0,1022.7,95.0,1016.2,0.12,3.9,1.2
2014,2014-02-04,0.025,23,52.7,49,15.9,64,1.0,11,192,2,2,0.010416666666666666,-0.6,36830.49,32860.92,0.0,0.0,0.0,0.0,10.5,23.8,347.0,0.89,12.34,-2.3,100.0,61.0,1032.4,91.0,1025.6,0.22,-1.8,-4.9
2014,2014-02-05,0.024,22,39.4,37,13.8,60,0.9,10,192,1,1,0.005208333333333333,0.6,36970.08,0.0,27.2,15.9,7.91,16.0,21.7,37.1,46.0,0.25,1.63,-0.3,100.0,100.0,1029.0,94.0,1022.4,0.14,0.0,-1.5
2014,2014-02-06,0.028,26,47.3,44,13.5,59,0.8,9,192,4521,207,23.546875,-0.4,37111.0,33723.13,0.0,0.0,0.14,0.0,17.0,32.0,321.0,0.91,13.71,-1.3,99.0,42.0,1026.2,94.0,1019.5,0.19,-1.0,-4.2
2014,2014-02-07,0.028,26,39.7,37,18.4,68,0.4,5,192,11835,192,61.640625,-2.0,37253.07,33875.61,0.0,0.0,0.0,0.0,11.2,22.3,257.0,0.9,14.13,-8.1,100.0,45.0,1027.6,82.0,1020.8,0.22,-4.9,-8.8
2014,2014-02-08,0.028,26,46.0,43,13.7,60,0.4,5,192,14819,172,77.18229166666667,-3.6,37396.16,23727.27,0.0,0.0,0.14,0.0,13.4,25.2,267.0,0.77,10.77,-8.0,100.0,57.0,1028.1,80.0,1021.3,0.21,-6.2,-9.1
2014,2014-02-09,0.028,26,47.1,44,14.8,62,0.5,6,192,11307,134,58.890625,-3.4,37540.11,25912.17,0.3,0.0,0.28,1.0,10.1,18.0,292.0,0.85,12.13,-7.2,100.0,46.0,1022.9,85.0,1016.1,0.22,-5.9,-9.1
2014,2014-02-10,0.036,33,32.3,30,21.6,74,0.5,6,192,13297,229,69.25520833333333,-3.4,37684.77,34337.24,2.2,0.0,1.54,5.0,16.1,31.0,287.0,0.89,14.77,-5.3,100.0,51.0,1022.8,92.0,1016.1,0.23,-5.0,-6.3
2014,2014-02-11,0.033,31,34.1,32,13.6,59,0.5,6,192,8423,182,43.869791666666664,-5.8,37830.0,34491.99,0.0,0.0,0.0,0.0,13.5,26.6,305.0,0.78,15.25,-12.9,4.0,1.0,1029.8,82.0,1022.9,0.19,-8.5,-12.6
2014,2014-02-12,0.027,25,43.2,41,19.7,71,0.4,5,192,10935,215,56.953125,-7.1,37975.65,32265.87,0.0,0.0,0.0,0.0,12.2,18.7,358.0,0.74,14.36,-11.6,100.0,44.0,1035.7,83.0,1028.7,0.14,-9.2,-13.6
2014,2014-02-13,0.028,26,37.8,35,14.3,61,0.4,5,192,3,2,0.015625,1.1,38121.59,0.0,34.8,1.8,23.1,16.0,33.9,65.5,39.0,0.24,1.52,0.3,100.0,100.0,1030.9,97.0,1024.1,0.09,0.5,-2.6
2014,2014-02-14,0.033,31,51.4,48,23.6,78,0.5,6,185,5,4,0.02702702702702703,3.2,38267.91,34845.22,18.2,9.7,5.95,12.0,29.4,53.3,295.0,1.3,14.62,-0.8,100.0,60.0,1004.0,92.0,997.6,0.31,0.0,0.8
2014,2014-02-15,0.035,32,62.3,60,23.8,78,0.8,9,288,1,1,0.003472222222222222,0.4,38415.95,0.0,5.1,0.1,3.5,9.0,23.4,44.3,3.0,0.48,4.25,-1.4,100.0,76.0,1009.2,91.0,1002.7,0.15,-0.8,-2.0
2014,2014-02-16,0.034,31,22.0,21,11.5,55,0.3,3,288,1,1,0.003472222222222222,-0.4,38565.79,29985.4,0.3,0.0,0.21,1.0,26.5,53.6,301.0,1.1,13.87,-3.0,100.0,59.0,1015.3,83.0,1008.7,0.21,-1.9,-5.0
2014,2014-02-17,0.034,31,59.2,56,9.6,52,0.6,7,288,15,15,0.052083333333333336,-2.3,38717.29,35166.73,0.0,0.0,0.14,0.0,18.1,32.4,302.0,1.16,16.51,-8.8,100.0,16.0,1029.2,74.0,1022.5,0.29,-5.6,-7.4
2014,2014-02-18,0.019,18,50.8,47,14.0,60,0.5,6,288,1,1,0.003472222222222222,3.8,38870.29,18083.19,3.1,1.0,1.47,8.0,20.9,39.2,177.0,0.87,8.03,1.2,100.0,89.0,1028.3,94.0,1021.7,0.26,2.1,-2.5
2014,2014-02-19,0.027,25,68.6,66,33.9,97,1.0,11,288,0,0,0.0,5.2,39024.64,24277.98,3.9,3.9,0.0,3.0,13.7,42.1,189.0,0.87,8.56,2.0,100.0,66.0,1019.8,89.0,1013.2,0.18,3.3,-0.7
2014,2014-02-20,0.025,23,54.8,51,16.0,64,0.7,8,225,1495,40,6.644444444444445,4.3,39180.21,35353.95,0.7,0.7,0.0,2.0,18.4,40.0,265.0,1.54,15.59,0.4,100.0,28.0,1024.8,90.0,1018.4,0.24,1.9,1.1
2014,2014-02-21,0.023,21,46.1,43,9.9,52,0.8,9,192,2062,39,10.739583333333334,10.7,39336.84,0.0,3.5,3.5,0.0,3.0,22.0,54.4,105.0,0.62,5.17,9.3,100.0,100.0,1020.6,100.0,1014.2,0.18,9.7,4.5
2014,2014-02-22,0.036,33,48.5,45,10.2,53,0.7,8,192,1588,22,8.270833333333334,8.7,39494.42,35895.25,0.0,0.0,0.0,0.0,18.3,34.9,235.0,1.72,16.49,1.4,100.0,17.0,1017.9,88.0,1011.4,0.55,4.2,1.3
2014,2014-02-23,0.037,34,47.9,44,8.8,49,0.7,8,192,1354,22,7.052083333333333,10.1,39652.79,36007.07,0.0,0.0,0.0,0.0,13.8,18.4,247.0,1.74,14.17,0.8,100.0,45.0,1017.1,86.0,1010.6,0.67,4.9,2.4
2014,2014-02-24,0.038,35,29.2,27,8.4,47,0.4,5,98,1044,82,10.653061224489797,2.6,39811.83,35965.68,0.8,0.8,0.0,3.0,26.8,52.9,285.0,1.35,16.19,-0.2,100.0,60.0,1015.5,89.0,1009.0,0.33,0.7,0.2
2014,2014-03-03,0.029,27,31.5,29,14.4,61,0.6,7,244,15179,323,62.209016393442624,1.0,40932.93,0.0,3.5,0.0,2.59,8.0,18.4,39.6,344.0,0.84,7.8,-1.8,100.0,100.0,1024.9,81.0,1018.2,0.22,-0.6,-4.9
2014,2014-03-04,0.021,19,54.9,51,13.8,60,0.6,7,130,4992,435,38.4,-2.6,41092.72,36000.0,0.0,0.0,0.0,0.0,11.4,19.1,336.0,1.17,15.03,-10.5,100.0,63.0,1030.8,68.0,1024.0,0.29,-6.0,-10.1
2014,2014-03-07,0.027,25,42.0,40,9.4,52,0.4,5,60,603,21,10.05,2.5,41570.88,10539.66,0.0,0.0,0.0,0.0,13.7,26.3,59.0,1.03,9.64,-2.3,100.0,100.0,1034.8,79.0,1028.0,0.23,-0.2,-2.6
2014,2014-03-08,0.042,39,45.2,42,18.0,68,0.8,9,96,775,23,8.072916666666666,10.0,41731.73,38180.75,0.0,0.0,0.0,0.0,15.5,27.7,320.0,2.07,18.64,1.0,100.0,28.0,1017.4,85.0,1011.0,0.62,5.1,2.2
2014,2014-03-09,0.045,42,26.1,25,23.7,78,0.4,5,96,708,21,7.375,4.5,41893.45,37323.73,0.3,0.2,0.07,2.0,19.4,37.4,311.0,1.64,16.87,-0.4,100.0,78.0,1016.7,87.0,1010.3,0.49,1.2,1.9
2014,2014-03-10,0.029,27,58.7,55,16.8,65,0.5,6,96,892,25,9.291666666666666,8.2,42055.93,28398.89,0.0,0.0,0.0,0.0,11.8,23.4,238.0,1.79,13.87,0.5,100.0,87.0,1016.0,71.0,1009.5,0.49,4.1,2.1
2014,2014-03-11,0.044,41,72.2,70,16.6,65,0.6,7,96,922,28,9.604166666666666,15.3,42219.06,38083.91,0.0,0.0,0.0,0.0,12.7,26.6,254.0,2.42,17.64,4.7,99.0,52.0,1005.5,85.0,999.2,1.0,9.5,6.8
2014,2014-03-12,0.041,38,74.5,72,24.4,80,0.7,8,96,946,33,9.854166666666666,12.8,42382.74,16280.26,1.7,1.7,0.0,3.0,18.8,52.9,138.0,1.29,9.48,10.0,100.0,90.0,1005.9,95.0,999.7,0.5,10.3,7.9
2014,2014-03-13,0.033,31,17.2,16,8.3,46,0.5,6,96,849,25,8.84375,11.0,42546.85,38407.88,0.5,0.5,0.0,2.0,33.3,64.8,310.0,1.61,19.97,10.4,100.0,66.0,1012.3,97.0,1005.7,0.33,10.5,-2.1
2014,2014-03-14,0.025,23,45.6,42,6.2,34,0.5,6,95,1102,55,11.6,6.0,42711.3,37742.19,0.0,0.0,0.0,0.0,20.7,43.9,243.0,2.32,19.66,-4.0,100.0,24.0,1023.8,60.0,1017.2,0.55,1.2,-2.6
2014,2014-03-15,0.042,39,48.2,45,8.9,49,0.5,6,254,25233,167,99.34251968503936,12.5,42875.96,38873.18,0.0,0.0,0.0,0.0,26.0,48.6,236.0,3.05,18.76,2.0,100.0,57.0,1015.3,68.0,1008.9,0.9,6.3,7.1
2014,2014-03-16,0.038,35,15.1,14,4.0,22,0.4,5,384,23923,130,62.299479166666664,7.0,43040.75,31482.22,0.0,0.0,0.0,0.0,18.3,35.3,315.0,2.21,18.01,-2.9,100.0,29.0,1022.8,65.0,1016.4,0.52,2.5,1.2
2014,2014-03-17,0.031,29,43.1,41,4.8,27,0.6,7,384,27352,238,71.22916666666667,0.8,43205.54,28984.02,0.5,0.0,0.56,4.0,17.2,33.1,30.0,1.88,13.96,-12.4,100.0,99.0,1022.7,42.0,1016.2,0.44,-3.6,-1.8
2014,2014-03-18,0.038,35,43.4,41,9.5,52,0.5,6,384,29735,236,77.43489583333333,4.0,43370.24,40228.54,0.0,0.0,0.0,0.0,14.5,31.3,72.0,2.08,21.0,-6.8,96.0,17.0,1025.6,64.0,1019.2,0.5,-0.8,-1.0
2014,2014-03-19,0.032,30,37.7,35,4.9,27,0.4,5,384,28247,233,73.55989583333333,5.3,43534.74,0.0,0.8,0.8,0.0,3.0,17.6,34.9,89.0,0.67,4.06,3.0,100.0,60.0,1027.2,92.0,1020.6,0.24,3.4,0.6
2014,2014-03-20,0.037,34,38.3,36,8.6,48,0.5,6,384,30426,246,79.234375,11.0,43698.94,33975.72,14.9,14.9,0.0,6.0,24.1,47.9,272.0,2.14,16.53,5.9,100.0,71.0,1015.2,100.0,1008.9,0.78,5.8,6.7
2014,2014-03-21,0.042,39,41.0,39,10.0,53,0.4,5,384,33280,257,86.66666666666667,9.8,43862.72,40723.35,0.0,0.0,0.0,0.0,24.4,46.1,278.0,2.94,20.95,-3.6,69.0,13.0,1016.3,70.0,1010.0,0.81,3.4,4.4
2014,2014-03-22,0.043,40,43.1,41,11.5,55,0.4,5,384,31144,163,81.10416666666667,15.8,44025.98,36766.07,0.0,0.0,0.0,0.0,24.1,45.4,239.0,2.57,16.14,4.1,100.0,56.0,1018.2,83.0,1011.7,1.11,9.0,6.2
2014,2014-03-23,0.037,34,14.5,13,13.8,60,0.4,5,384,23990,131,62.473958333333336,9.1,44188.62,13267.15,0.0,0.0,0.0,0.0,17.3,32.4,321.0,1.69,11.29,0.5,100.0,75.0,1018.5,84.0,1012.1,0.54,4.8,2.8
2014,2014-03-24,0.034,31,22.6,21,6.1,34,0.8,9,384,28729,234,74.81510416666667,1.4,44350.52,41211.12,0.0,0.0,0.0,0.0,22.2,43.6,326.0,2.61,22.34,-12.4,100.0,52.0,1024.8,39.0,1018.1,0.5,-3.1,-2.2
2014,2014-03-25,0.035,32,50.1,47,8.9,49,0.8,9,384,23053,254,60.033854166666664,3.5,44511.58,23631.38,0.0,0.0,0.14,0.0,13.5,28.8,160.0,1.67,14.32,-6.7,100.0,59.0,1022.2,62.0,1015.6,0.53,-1.4,-1.2
2014,2014-03-26,0.042,39,29.9,27,8.8,49,0.8,9,384,26150,256,68.09895833333333,2.8,44671.89,37077.94,2.1,0.0,1.61,10.0,33.6,65.5,327.0,2.27,22.14,-4.9,100.0,64.0,1017.3,81.0,1010.8,0.56,-2.3,-0.4
2014,2014-03-27,0.034,31,32.7,30,15.8,63,0.6,7,384,29820,260,77.65625,5.5,44832.6,41116.61,0.0,0.0,0.0,0.0,24.2,50.0,287.0,2.77,21.43,-7.3,100.0,31.0,1030.4,46.0,1023.9,0.61,0.1,-1.1
2014,2014-03-28,0.023,21,60.8,57,18.3,68,1.1,13,384,31665,263,82.4609375,14.9,44993.8,33118.23,0.8,0.8,0.0,2.0,26.5,55.4,206.0,2.17,12.49,8.4,100.0,84.0,1026.2,75.0,1019.7,0.65,10.6,6.1
2014,2014-03-29,0.033,31,49.6,46,8.1,45,1.2,14,319,7643,88,23.95924764890282,11.6,45155.39,4201.24,12.7,12.7,0.0,9.0,20.4,37.8,47.0,0.56,3.75,8.4,100.0,94.0,1022.4,98.0,1016.0,0.26,9.6,7.2
2014,2014-03-30,0.031,29,27.9,25,3.6,20,0.5,6,288,1505,36,5.225694444444445,8.8,45317.29,0.0,31.1,31.1,0.0,17.0,25.6,55.4,27.0,0.4,3.2,8.8,100.0,100.0,1012.6,100.0,1006.3,0.07,8.7,6.8
2014,2014-03-31,0.039,36,22.4,21,5.3,29,0.7,8,344,33730,344,98.05232558139535,12.6,45479.39,24093.42,6.9,6.4,0.35,14.0,24.5,48.6,353.0,1.78,12.16,3.3,100.0,75.0,1015.4,95.0,1009.2,0.87,6.4,4.9
2014,2014-04-01,0.041,38,45.3,42,6.0,33,0.4,5,384,37719,310,98.2265625,13.5,45641.58,35626.83,0.0,0.0,0.0,0.0,15.9,32.8,345.0,3.04,21.42,3.6,100.0,28.0,1020.7,84.0,1014.3,0.79,8.0,5.8
2014,2014-04-02,0.012,11,70.2,68,17.6,67,1.0,11,384,39331,321,102.42447916666667,11.8,45803.78,17107.27,1.8,1.8,0.0,3.0,11.5,23.8,172.0,1.45,10.26,6.0,100.0,61.0,1021.0,93.0,1014.7,0.49,8.2,6.0
2014,2014-04-03,0.039,36,58.7,55,17.5,67,1.1,13,384,45344,324,118.08333333333333,15.6,45965.87,39354.84,0.0,0.0,0.0,0.0,10.8,19.4,321.0,3.09,21.93,5.5,100.0,60.0,1021.0,97.0,1014.7,1.13,8.4,8.1
2014,2014-04-04,0.034,31,48.5,45,8.1,45,0.4,5,384,45222,311,117.765625,8.9,46127.75,0.0,4.2,4.2,0.0,11.0,20.6,39.6,95.0,0.7,3.03,4.1,100.0,100.0,1019.8,92.0,1013.5,0.42,5.3,5.5
2014,2014-04-05,0.038,35,34.3,32,5.9,33,0.3,3,384,50042,302,130.31770833333334,11.9,46289.33,43110.34,1.5,1.5,0.0,5.0,24.9,49.7,308.0,2.76,21.26,5.5,100.0,69.0,1014.1,98.0,1007.9,0.89,6.2,7.3
2014,2014-04-06,0.046,43,50.2,47,7.6,42,0.3,3,384,46173,368,120.2421875,13.1,46450.49,43171.48,0.0,0.0,0.0,0.0,16.2,34.9,287.0,3.55,24.89,1.0,76.0,10.0,1023.3,74.0,1016.9,0.97,6.4,5.8
2014,2014-04-07,0.041,38,63.5,61,24.4,80,0.6,7,384,37895,301,98.68489583333333,8.9,46611.14,12032.32,2.5,2.5,0.0,4.0,16.9,36.0,136.0,1.44,9.5,6.2,100.0,94.0,1023.4,93.0,1017.0,0.5,6.5,5.8
2014,2014-04-08,0.042,39,58.9,55,9.3,51,0.7,8,384,41013,316,106.8046875,17.8,46771.15,17969.62,9.6,9.6,0.0,12.0,25.2,47.2,221.0,1.91,10.8,12.8,100.0,92.0,1011.8,100.0,1005.5,0.94,13.0,11.5
2014,2014-04-09,0.048,44,40.9,38,6.1,34,0.3,3,384,43050,307,112.109375,14.8,46930.42,43200.0,0.0,0.0,0.0,0.0,21.4,39.6,308.0,3.57,22.96,2.9,36.0,10.0,1010.2,88.0,1004.0,1.15,7.8,8.9
2014,2014-04-10,0.046,43,61.4,58,9.4,52,0.5,6,384,44794,311,116.65104166666667,14.4,47088.85,43287.18,0.0,0.0,0.0,0.0,20.0,36.7,210.0,3.75,25.09,3.4,27.0,2.0,1023.6,80.0,1017.4,0.97,8.1,8.2
2014,2014-04-11,0.048,44,55.1,52,15.3,63,0.4,5,384,49756,311,129.57291666666666,20.7,47246.3,34535.12,0.5,0.5,0.0,2.0,19.2,35.6,214.0,3.31,15.58,11.0,100.0,70.0,1018.2,70.0,1012.0,1.16,14.7,13.6
2014,2014-04-12,0.051,47,32.2,30,6.7,37,0.4,5,384,54486,430,141.890625,19.6,47402.68,43295.0,2.3,2.3,0.0,5.0,13.2,31.3,286.0,3.96,25.02,11.1,100.0,38.0,1024.0,98.0,1017.8,1.44,12.4,13.3
