Date,Ozone,NO2,PM2.5,CO,season_spring,season_summer,season_fall,is_weekend,is_covid,traffic_daily_total,temperature_2m_max,wind_speed_10m_max_(km/h),precipitation_sum_(mm),relative_humidity_2m_max_(%),daylight_duration_(s),sunshine_duration_(s),rain_sum_(mm),snowfall_sum_(cm),wind_direction_10m_dominant_(°),et0_fao_evapotranspiration_(mm),shortwave_radiation_sum_(mj/m²),dew_point_2m_max,cloud_cover_max_(%),cloud_cover_mean_(%),pressure_msl_max_(hpa),surface_pressure_max_(hpa),vapour_pressure_deficit_max_(kpa),int_traffic_temp,int_traffic_wind,int_traffic_precip,int_traffic_humidity
2012-04-15,0.054,67.9,28.4,0.6,1,0,0,1,0,0.2361851332398317,0.4187499999999999,0.2499999999999999,0.0,-1.4666666666666666,0.2296286487050454,0.1116601956014801,0.0,0.0,0.125,0.6273764258555133,0.1999999999999999,0.1118421052631578,0.0,0.6470588235294118,-0.2473118279569855,-0.2500000000000092,0.68,0.0989025245441795,0.0590462833099579,0.0,-0.3464048620850865
2012-04-16,0.052,63.4,28.3,0.6,1,0,0,0,0,0.1480364656381486,0.7249999999999999,-0.2045454545454546,0.0,-0.3333333333333333,0.2421030666377736,0.4495488945693324,0.0,0.0,-0.16875,1.091254752851711,0.8308943089430895,0.2236842105263158,-0.5,0.3137254901960784,-0.3010752688172008,-0.2934782608695723,1.56,0.10732643758765771,-0.030280186153257678,0.0,-0.04934548854604953
2012-04-17,0.043,30.5,9.5,0.6,1,0,0,0,0,0.0274894810659186,0.5,0.1931818181818181,0.0,-1.3333333333333333,0.2545108708737625,0.4806278931268778,0.0,0.0,0.4125,1.2965779467680607,0.9073170731707316,0.2039473684210526,-17.0,-0.9803921568627452,0.043010752688182,0.0543478260869569,1.69,0.0137447405329593,0.005310467933188818,0.0,-0.0366526414212248
2012-04-18,0.036,41.2,9.8,0.5,1,0,0,0,0,-0.0854137447405329,0.1999999999999999,0.0,0.0,-2.8,0.2668432330917582,-0.511441990509964,0.0,0.0,0.75625,0.5133079847908746,-0.0089430894308942,-0.5592105263157895,0.0,0.4117647058823529,0.5913978494623685,0.5760869565217385,0.88,-0.01708274894810657,-0.0,-0.0,0.2391584852734921
2012-04-19,0.039,45.9,7.6,0.6,1,0,0,0,0,0.0407433380084151,0.1624999999999998,-0.2045454545454546,0.1739130434782609,-0.9333333333333332,0.2790897198211859,0.1057405244656535,0.2105263157894737,0.0,-0.21875,0.5361216730038022,0.5365853658536585,-0.2171052631578947,0.0,0.0980392156862745,0.1397849462365671,0.1304347826086892,0.5199999999999999,0.006620792426367446,-0.008333864592630365,0.007085797914506975,-0.038027115474520756
2012-04-20,0.047,61.2,8.3,0.8,1,0,0,1,0,0.1023492286115007,0.15625,-0.0113636363636365,0.0,0.0666666666666666,0.2912415027407923,0.1476582349460722,0.0,0.0,-0.3625,0.4106463878326997,0.4333333333333333,-0.0789473684210525,-0.5,-0.4901960784313725,-0.2150537634408612,-0.2282608695652215,0.38,0.015992066970546982,-0.0011630594160397946,0.0,0.006823281907433373
2012-04-21,0.042,23.8,8.8,0.6,1,0,0,1,0,0.5451262272089762,0.3625,0.1590909090909089,0.0,0.6,0.3032881483800028,0.4522327108477997,0.0,0.0,-0.4375,0.4866920152091254,0.5195121951219511,0.2039473684210526,0.0,0.196078431372549,-0.7741935483870932,-0.7826086956521846,0.5299999999999999,0.19760825736325385,0.08672462705597338,0.0,0.3270757363253857
2012-04-22,0.026,13.4,0.0,0.5,1,0,0,1,0,0.0227208976157082,-0.00625,0.6250000000000001,6.91304347826087,0.4666666666666667,0.3152200258429036,-1.6298141437891311,8.368421052631579,0.0,-1.375,-0.5095057034220533,-0.724390243902439,0.1710526315789473,0.0,0.7058823529411765,-1.1505376344086005,-1.1630434782608832,-0.43,-0.00014200561009817625,0.014200561009817628,0.15707055308250453,0.01060308555399716
2012-04-23,0.025,23.8,5.5,0.6,1,0,0,0,0,-0.0943899018232819,-0.30625,1.6704545454545452,10.434782608695652,0.6666666666666666,0.3270250965096027,-1.6425434186560035,12.63157894736842,0.0,-0.89375,-0.3384030418250951,-0.443089430894309,0.0855263157894737,0.0,0.7254901960784313,-2.0,-2.032608695652194,-0.38,0.028906907433380084,-0.15767404054570952,-0.984938105982072,-0.06292660121552127
2012-04-24,0.046,25.0,15.0,0.6,1,0,0,0,0,-0.6211430575035063,-0.2,1.1590909090909092,0.0,-0.8666666666666667,0.3386953346335039,0.114687223255616,0.0,0.0,0.0125,0.3612167300380227,0.2455284552845529,-0.611842105263158,0.0,0.2352941176470588,-1.860215053763445,-1.880434782608717,0.2599999999999999,0.12422861150070126,-0.719961271197246,-0.0,0.5383239831697054
2012-04-27,0.03,15.3,5.2,0.3,1,0,0,1,0,-0.6897966339410939,-0.23125,1.0113636363636362,0.1739130434782609,0.4,0.3731803626032308,0.5413453692567682,0.2105263157894737,0.0,0.44375,0.3802281368821293,0.7642276422764227,0.0657894736842105,0.0,0.1176470588235294,-0.23655913978494,-0.2608695652174031,0.0,0.15951547159887797,-0.6976352320540609,-0.11996463198975547,-0.2759186535764376
2012-04-28,0.045,23.7,6.5,0.3,1,0,0,1,0,-0.2196704067321178,-0.1625000000000001,0.0795454545454544,0.0,-1.4666666666666666,0.3845865536641545,0.3461451078360472,0.0,0.0,0.375,0.6387832699619773,0.9430894308943087,-0.7894736842105263,0.0,-0.2745098039215686,0.5161290322580622,0.4891304347826123,0.2999999999999999,0.03569644109396916,-0.017473782353691156,-0.0,0.32218326320710605
2012-04-29,0.056,28.3,7.3,0.3,1,0,0,1,0,-0.2237727910238429,-0.0437499999999999,0.3977272727272727,0.0,-1.0,0.3959373670735719,0.548618550043119,0.0,0.0,0.41875,0.9277566539923956,1.1292682926829267,-0.6513157894736843,0.0,-0.7058823529411765,0.3548387096774284,0.336956521739123,0.58,0.009790059607293105,-0.08900054188448296,-0.0,0.2237727910238429
2012-04-30,0.047,28.1,7.4,0.2,1,0,0,0,0,-0.1352384291725105,-0.1375,-0.181818181818182,0.0,-0.9333333333333332,0.4072231719355694,0.6155215652759032,0.0,0.0,-1.35,0.8136882129277567,1.051219512195122,-0.5855263157894738,0.0,-0.4901960784313725,0.8709677419355027,0.858695652173917,0.2500000000000001,0.018595284011220195,0.024588805304092843,-0.0,0.12622253389434313
